meaning_id,word_id,word,language_code,original_label,text,owner_user_id
5877,14322,تووتە,fa,فارسی,کلمە راندن سگ,96560cf4-030d-4268-baea-87bb57cdf631
5878,14322,تووتە,fa,فارسی,گوشت اضافی در چشم یا پلک چشم,96560cf4-030d-4268-baea-87bb57cdf631
5879,14322,تووتە,fa,فارسی,خال,96560cf4-030d-4268-baea-87bb57cdf631
5882,14323,دادپەروەر,fa,فارسی,دادپرور,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5884,14324,دادخوا,fa,فارسی,دادخواه,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5887,14325,تووتەک,fa,فارسی,مزمار,96560cf4-030d-4268-baea-87bb57cdf631
5889,14326,دادخواز,fa,فارسی,دادخواه,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5891,14327,تووتەکان,fa,فارسی,چمبانمە نشستن,96560cf4-030d-4268-baea-87bb57cdf631
5894,14328,دادخوازی,fa,فارسی,دادخواهی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5896,14329,توتەکۆڵە,fa,فارسی,تولەسگ,96560cf4-030d-4268-baea-87bb57cdf631
5898,14330,دادخوایی,fa,فارسی,دادخواهی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5900,14331,توتەڵە,fa,فارسی,تولەسگ,96560cf4-030d-4268-baea-87bb57cdf631
5902,14332,تووتی,fa,فارسی,طوطی,96560cf4-030d-4268-baea-87bb57cdf631
5904,14333,توتیا,fa,فارسی,توتیا,96560cf4-030d-4268-baea-87bb57cdf631
5906,14334,دادڕ,fa,فارسی,پارە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5910,14335,توجار,fa,فارسی,بازرگان,96560cf4-030d-4268-baea-87bb57cdf631
5912,14336,دادڕان,fa,فارسی,پارەشدن طولی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5914,14337,دادڕاو,fa,فارسی,پارە شدە از طول,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5917,14338,توجی,fa,فارسی,توزیع,96560cf4-030d-4268-baea-87bb57cdf631
5919,14339,تۆچان,fa,فارسی,پییش بندی کە  بذر در آن ریزند و می افشانند,96560cf4-030d-4268-baea-87bb57cdf631
5923,14340,دادڕدادڕ,fa,فارسی,پارەپارە شدە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5924,14340,دادڕدادڕ,fa,فارسی,زمین قطعەقطعە شدە توسطە آب,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5927,14341,توچان,fa,فارسی,توچان,96560cf4-030d-4268-baea-87bb57cdf631
5928,14341,توچان,fa,فارسی,لەو پایماڵ شدن,96560cf4-030d-4268-baea-87bb57cdf631
5931,14342,توچانن,fa,فارسی,لە کردن,96560cf4-030d-4268-baea-87bb57cdf631
5932,14342,توچانن,fa,فارسی,بذرافشاندن,96560cf4-030d-4268-baea-87bb57cdf631
5935,14343,دادروون,fa,فارسی,بهم دوختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5938,14344,دادڕەس,fa,فارسی,فریادرس,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5940,14345,دادڕیاگ,fa,فارسی,پارەشدە طولی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5942,14346,دادڕین,fa,فارسی,دریدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5943,14346,دادڕین,fa,فارسی,پارە کردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5946,14347,دادک,fa,فارسی,مادر,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5949,14348,دادگا,fa,فارسی,دادگاه,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5951,14349,دادگە,fa,فارسی,دادگاه,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5953,14350,دادگەر,fa,فارسی,دادگر,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5954,14350,دادگەر,fa,فارسی,عادل,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5956,14351,دادگێڕ,fa,فارسی,دادگر,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5961,14353,دادوبێداد,fa,فارسی,داد و بیداد,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5963,14354,دادووران,fa,فارسی,بەهم دوختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5965,14355,دادوورانن,fa,فارسی,بەهم دوختن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5968,14356,توچن,fa,فارسی,لزج,96560cf4-030d-4268-baea-87bb57cdf631
5969,14356,توچن,fa,فارسی,بذرافشان,96560cf4-030d-4268-baea-87bb57cdf631
5972,14357,توچێن,fa,فارسی,بذرافشان,96560cf4-030d-4268-baea-87bb57cdf631
5975,14358,توخ,fa,فارسی,گرد,96560cf4-030d-4268-baea-87bb57cdf631
5976,14358,توخ,fa,فارسی,غبار,96560cf4-030d-4268-baea-87bb57cdf631
5980,14359,دادۆش,fa,فارسی,دوست دغل,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5985,14360,تۆخ,fa,فارسی,جقە کلاه شاهان,96560cf4-030d-4268-baea-87bb57cdf631
5986,14360,تۆخ,fa,فارسی,مزە تند,96560cf4-030d-4268-baea-87bb57cdf631
5987,14360,تۆخ,fa,فارسی,رنگ سیر,96560cf4-030d-4268-baea-87bb57cdf631
5988,14360,تۆخ,fa,فارسی,جاق,96560cf4-030d-4268-baea-87bb57cdf631
5991,14361,دادۆشین,fa,فارسی,تا قطرە آخر دوشیدن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
5992,14361,دادۆشین,fa,فارسی,کنایە از سو‌‌ استفادە دغل دوستان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6001,14362,راپەرین,fa,فارسی,ناگهان خیز برداشتن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6002,14362,راپەرین,fa,فارسی,فرزدست بەکار شدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6003,14362,راپەرین,fa,فارسی,یکهو از خواب پریدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6004,14362,راپەرین,fa,فارسی,یکە خوردن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6005,14362,راپەرین,fa,فارسی,ورجهیدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6007,14362,راپەرین,fa,فارسی,انقلاب,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6009,14363,راپەرێن,fa,فارسی,فاعل,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6010,14363,راپەرێن,fa,فارسی,رایەراندن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6012,14364,راپەلکاندن,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6015,14365,راپیتە,fa,فارسی,آمد و رفت باشتاب دریکجا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6020,14366,راپێچان,fa,فارسی,جلوانداختن وباشتاب بردن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6021,14366,راپێچان,fa,فارسی,لباس پوشیدن,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6022,14366,راپێچان,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6023,14366,راپێچان,fa,فارسی,راپێچان,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6027,14367,راتب,fa,فارسی,مواجب,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6028,14367,راتب,fa,فارسی,وسایلی کە صیاد بەهمراخود حمل می کند,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6030,14368,رتبە,fa,فارسی,کمک هزینە طلبەها,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6033,14370,راتڵەقان,fa,فارسی,تکان دادن ظرف مایعات,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6036,14372,راتڵەقاندن,fa,فارسی,تکان دادن ظرف مایعات,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6041,14376,راتلەکان,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6044,14377,دادوفوغان,fa,فارسی,فریاد و فغان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6050,14379,دادۆک,fa,فارسی,دایە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6052,14380,راتەکان,fa,فارسی,تکان شدید,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6054,14381,دادوەر,fa,فارسی,قاضی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6057,14382,دادی,fa,فارسی,دایە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6059,14383,راتوە,fa,فارسی,نگا,79dd71fd-aaa5-4f5a-9211-101eeda2d0b8
6063,14384,ددێران,fa,فارسی,سرپا گرفتن بچە,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6068,14385,توخس,fa,فارسی,از کار افتادە,96560cf4-030d-4268-baea-87bb57cdf631
6069,14385,توخس,fa,فارسی,چموش,96560cf4-030d-4268-baea-87bb57cdf631
6070,14385,توخس,fa,فارسی,رموک,96560cf4-030d-4268-baea-87bb57cdf631
6072,14386,دادیلە,fa,فارسی,کلمە نوازش خواهر کوچکتر,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6074,14387,داراش,fa,فارسی,لاشخور,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6080,14388,توخم,fa,فارسی,تخم,96560cf4-030d-4268-baea-87bb57cdf631
6081,14388,توخم,fa,فارسی,نژاد,96560cf4-030d-4268-baea-87bb57cdf631
6084,14389,تۆخماخ,fa,فارسی,چماق,96560cf4-030d-4268-baea-87bb57cdf631
6086,14390,داراڕەش,fa,فارسی,درختی است جنگلی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6089,14391,توخمی,fa,فارسی,گشن,96560cf4-030d-4268-baea-87bb57cdf631
6091,14392,داراغان,fa,فارسی,روستای در کردستان کە بە وسیلە بعثیها ویران شد.,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6093,14393,توخن,fa,فارسی,نزدیک,96560cf4-030d-4268-baea-87bb57cdf631
6096,14394,توخوب,fa,فارسی,مرز,96560cf4-030d-4268-baea-87bb57cdf631
6099,14395,تۆخەری,fa,فارسی,نوعی بازی با قاپ,96560cf4-030d-4268-baea-87bb57cdf631
6103,14396,دارانەوە,fa,فارسی,غش کردن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6106,14397,دارایی,fa,فارسی,چارقد,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6107,14397,دارایی,fa,فارسی,ادارە دارایی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6110,14398,دارباز,fa,فارسی,بندباز,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6114,14399,تودەرە,fa,فارسی,هویرە,96560cf4-030d-4268-baea-87bb57cdf631
6117,14400,تور,fa,فارسی,الکن,96560cf4-030d-4268-baea-87bb57cdf631
6120,14401,داربازە,fa,فارسی,تابوت,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6126,14402,توور,fa,فارسی,خرجین,96560cf4-030d-4268-baea-87bb57cdf631
6127,14402,توور,fa,فارسی,ترب,96560cf4-030d-4268-baea-87bb57cdf631
6134,14403,تۆڕ,fa,فارسی,توری,96560cf4-030d-4268-baea-87bb57cdf631
6135,14403,تۆڕ,fa,فارسی,اسب رام نشدە,96560cf4-030d-4268-baea-87bb57cdf631
6136,14403,تۆڕ,fa,فارسی,رموک,96560cf4-030d-4268-baea-87bb57cdf631
6137,14403,تۆڕ,fa,فارسی,چموش,96560cf4-030d-4268-baea-87bb57cdf631
6138,14403,تۆڕ,fa,فارسی,شغال,96560cf4-030d-4268-baea-87bb57cdf631
6139,14403,تۆڕ,fa,فارسی,سیاهی رفتن چشم,96560cf4-030d-4268-baea-87bb57cdf631
6140,14403,تۆڕ,fa,فارسی,اسب بازندە در مسابقە,96560cf4-030d-4268-baea-87bb57cdf631
6142,14404,توڕ,fa,فارسی,چوب کوچک الک دولک,96560cf4-030d-4268-baea-87bb57cdf631
6144,14405,تۆراخ,fa,فارسی,ماست کیسە,96560cf4-030d-4268-baea-87bb57cdf631
6146,14406,تۆراغ,fa,فارسی,تۆراخ,96560cf4-030d-4268-baea-87bb57cdf631
6149,14407,تۆراغدان,fa,فارسی,کیسە ماست,96560cf4-030d-4268-baea-87bb57cdf631
6150,14407,تۆراغدان,fa,فارسی,کنایە از شکم گندە,96560cf4-030d-4268-baea-87bb57cdf631
6155,14410,تۆران,fa,فارسی,قهر کردن,96560cf4-030d-4268-baea-87bb57cdf631
6159,14411,تۆراندن,fa,فارسی,رنجاندن,96560cf4-030d-4268-baea-87bb57cdf631
6161,14412,توڕاندن,fa,فارسی,دمیدن,96560cf4-030d-4268-baea-87bb57cdf631
6163,14413,ئارێخ,fa,فارسی,میخ طویلە,f65f7d2f-996a-4df7-a10e-c6e846940032
6165,14414,تۆڕاندن,fa,فارسی,رمانیدن,96560cf4-030d-4268-baea-87bb57cdf631
6168,14415,تووراندن,fa,فارسی,اسهال دام,96560cf4-030d-4268-baea-87bb57cdf631
6172,14416,تۆراو,fa,فارسی,رنجیدە,96560cf4-030d-4268-baea-87bb57cdf631
6173,14416,تۆراو,fa,فارسی,قهر کردە,96560cf4-030d-4268-baea-87bb57cdf631
6176,14417,توربین,fa,فارسی,توبرە,96560cf4-030d-4268-baea-87bb57cdf631
6179,14418,داربڕ,fa,فارسی,درندەی از تیرەگر بەسانان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6180,14418,داربڕ,fa,فارسی,هیزم شکین,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6185,14419,تورت,fa,فارسی,گس مزە,96560cf4-030d-4268-baea-87bb57cdf631
6186,14419,تورت,fa,فارسی,الکن,96560cf4-030d-4268-baea-87bb57cdf631
6187,14419,تورت,fa,فارسی,ترد,96560cf4-030d-4268-baea-87bb57cdf631
6189,14420,داربۆکردن,fa,فارسی,کنایە از انتقام گرفتن,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6193,14421,تۆرتۆ,fa,فارسی,قیچی,96560cf4-030d-4268-baea-87bb57cdf631
6196,14422,تۆرتۆرە,fa,فارسی,گدامنش,96560cf4-030d-4268-baea-87bb57cdf631
6199,14423,تورتە ماڵ,fa,فارسی,لیزگاه,96560cf4-030d-4268-baea-87bb57cdf631
6202,14424,تووڕدان,fa,فارسی,پرت کردن,96560cf4-030d-4268-baea-87bb57cdf631
6206,14425,داربەس,fa,فارسی,داربست تاک,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6207,14425,داربەس,fa,فارسی,تابوت,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6208,14425,داربەس,fa,فارسی,داربست بنایی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6210,14426,داربەست,fa,فارسی,دار بەس,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6212,14427,داربەسەر,fa,فارسی,نام سەروستا در کردستان,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6214,14428,داربەند,fa,فارسی,داربست بنایی,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6217,14429,داربەندەخۆێن,fa,فارسی,وسیلەای کە بدان بند تنبان را در نیفە کشند,fbaa1310-1a57-4439-b4e4-2b6fb312b455
6220,14430,زابۆق,fa,فارسی,درە مسیل باران,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6224,14432,تور رەهات,fa,فارسی,حرف بیخود,96560cf4-030d-4268-baea-87bb57cdf631
6227,14433,تورش,fa,فارسی,ترش,96560cf4-030d-4268-baea-87bb57cdf631
6230,14434,ترشیات,fa,فارسی,ترشیجات,96560cf4-030d-4268-baea-87bb57cdf631
6234,14435,تورشیاگ,fa,فارسی,ترشیدە,96560cf4-030d-4268-baea-87bb57cdf631
6237,14436,تورشیان,fa,فارسی,ترشیدن,96560cf4-030d-4268-baea-87bb57cdf631
6241,14437,تۆڕک,fa,فارسی,پنیرک,96560cf4-030d-4268-baea-87bb57cdf631
6242,14437,تۆڕک,fa,فارسی,شغال,96560cf4-030d-4268-baea-87bb57cdf631
6245,14438,توورک,fa,فارسی,توبرە کوچک,96560cf4-030d-4268-baea-87bb57cdf631
6248,14439,تووڕک,fa,فارسی,تمشک,96560cf4-030d-4268-baea-87bb57cdf631
6251,14440,توڕکە,fa,فارسی,زمین شیار شیار طبیعی,96560cf4-030d-4268-baea-87bb57cdf631
6253,14441,تورگەن,fa,فارسی,نام ییلاقی در کردستان,96560cf4-030d-4268-baea-87bb57cdf631
6255,14442,توڕلی,fa,فارسی,پرندە ای است شبیە بە گنجشک,96560cf4-030d-4268-baea-87bb57cdf631
6257,14443,تۆرمتە,fa,فارسی,باشە,96560cf4-030d-4268-baea-87bb57cdf631
6260,14444,تورمە,fa,فارسی,نقرە سرە,96560cf4-030d-4268-baea-87bb57cdf631
6261,14444,تورمە,fa,فارسی,شال ترمە,96560cf4-030d-4268-baea-87bb57cdf631
6263,14445,تۆڕنتە,fa,فارسی,تۆرمتە,96560cf4-030d-4268-baea-87bb57cdf631
6266,14446,توروش,fa,فارسی,جرآت شهامت,96560cf4-030d-4268-baea-87bb57cdf631
6269,14447,تورونتە,fa,فارسی,مرغکی است شکاری,96560cf4-030d-4268-baea-87bb57cdf631
6275,14448,تۆرە,fa,فارسی,آزرم,96560cf4-030d-4268-baea-87bb57cdf631
6276,14448,تۆرە,fa,فارسی,فر زند هوو,96560cf4-030d-4268-baea-87bb57cdf631
6277,14448,تۆرە,fa,فارسی,دانش,96560cf4-030d-4268-baea-87bb57cdf631
6282,14449,توورە,fa,فارسی,شاخە تاک کە می برند,96560cf4-030d-4268-baea-87bb57cdf631
6283,14449,توورە,fa,فارسی,ادبیات,96560cf4-030d-4268-baea-87bb57cdf631
6286,14450,تووڕە,fa,فارسی,خشسناک,96560cf4-030d-4268-baea-87bb57cdf631
6288,14451,تۆرەڤان,fa,فارسی,عالم,96560cf4-030d-4268-baea-87bb57cdf631
6289,14451,تۆرەڤان,fa,فارسی,دانشمند,96560cf4-030d-4268-baea-87bb57cdf631
6291,14452,تورەقی,fa,فارسی,ترقی,96560cf4-030d-4268-baea-87bb57cdf631
6293,14453,توورەکانە,fa,فارسی,نوعی باج کە از بابی,96560cf4-030d-4268-baea-87bb57cdf631
6295,14454,توورەکانە,fa,فارسی,توبرە,96560cf4-030d-4268-baea-87bb57cdf631
6297,14455,توورەکەرێژ,fa,فارسی,تپە دست ساز,96560cf4-030d-4268-baea-87bb57cdf631
6301,14456,تۆرەمە,fa,فارسی,نژاد,96560cf4-030d-4268-baea-87bb57cdf631
6302,14456,تۆرەمە,fa,فارسی,نسل,96560cf4-030d-4268-baea-87bb57cdf631
6304,14457,تۆڕەوان,fa,فارسی,کسی کە با تور شکار کند,96560cf4-030d-4268-baea-87bb57cdf631
6307,14458,توورەوان,fa,فارسی,ادیب,96560cf4-030d-4268-baea-87bb57cdf631
6309,14459,تووڕهەڵدان,fa,فارسی,پرتاب کردن,96560cf4-030d-4268-baea-87bb57cdf631
6314,14460,توڕەیی,fa,فارسی,خشم,96560cf4-030d-4268-baea-87bb57cdf631
6318,14461,تۆڕی,fa,فارسی,شغال,96560cf4-030d-4268-baea-87bb57cdf631
6319,14461,تۆڕی,fa,فارسی,ادم پوچ و بی ارزش,96560cf4-030d-4268-baea-87bb57cdf631
6324,14462,تۆرین,fa,فارسی,قهر کردن,96560cf4-030d-4268-baea-87bb57cdf631
6330,14463,تۆرینۆک,fa,فارسی,عصبانی و زو درنج,96560cf4-030d-4268-baea-87bb57cdf631
6343,14464,تووز,fa,فارسی,پیوند درخت,96560cf4-030d-4268-baea-87bb57cdf631
6344,14464,تووز,fa,فارسی,ترتیزک ابی,96560cf4-030d-4268-baea-87bb57cdf631
6345,14464,تووز,fa,فارسی,اتو,96560cf4-030d-4268-baea-87bb57cdf631
6346,14464,تووز,fa,فارسی,داغ,96560cf4-030d-4268-baea-87bb57cdf631
6347,14464,تووز,fa,فارسی,لیزی,96560cf4-030d-4268-baea-87bb57cdf631
6348,14464,تووز,fa,فارسی,جوانە درخت,96560cf4-030d-4268-baea-87bb57cdf631
6349,14464,تووز,fa,فارسی,ریخت و قیافە,96560cf4-030d-4268-baea-87bb57cdf631
6354,14465,تۆز,fa,فارسی,بسیار کم,96560cf4-030d-4268-baea-87bb57cdf631
6355,14465,تۆز,fa,فارسی,گردوغبار,96560cf4-030d-4268-baea-87bb57cdf631
6357,14466,تۆزاڵ,fa,فارسی,بسیار اندک,96560cf4-030d-4268-baea-87bb57cdf631
6359,14467,تووزان,fa,فارسی,سو زش پوست,96560cf4-030d-4268-baea-87bb57cdf631
6363,14468,زاپ,fa,فارسی,نهر فرعی,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6364,14468,زاپ,fa,فارسی,شن صاف و نازک کە بازیچە کودکان است,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6367,14469,زاپان,fa,فارسی,بازی با زاپ,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6370,14470,زات,fa,فارسی,وجود، ذات,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6371,14470,زات,fa,فارسی,شجاعت، جرأت,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6373,14471,زاپێن,fa,فارسی,بازی با زاپ,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6375,14472,زات بردن,fa,فارسی,ترساندن,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6381,14474,زاتدار,fa,فارسی,متهور,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6382,14474,زاتدار,fa,فارسی,شجاع,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6385,14475,زات کردن,fa,فارسی,اقدام,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6386,14475,زات کردن,fa,فارسی,نترسیدن,5f16fc33-8c0b-4cb7-85ab-cf91afdbbcd3
6389,14476,توزاندن,fa,فارسی,داغ کردن,96560cf4-030d-4268-baea-87bb57cdf631
6391,14477,توزانەوە,fa,فارسی,سو زش و درد,96560cf4-030d-4268-baea-87bb57cdf631
6394,14478,تۆزاوی,fa,فارسی,گردآلود,96560cf4-030d-4268-baea-87bb57cdf631
6398,14479,تۆزقاڵ,fa,فارسی,کمترین مقدار,96560cf4-030d-4268-baea-87bb57cdf631
6401,14480,تووزک,fa,فارسی,ترتیزک,96560cf4-030d-4268-baea-87bb57cdf631
6403,14481,تۆزکاڵ,fa,فارسی,کمترین مقدار,96560cf4-030d-4268-baea-87bb57cdf631
6406,14482,تووزکردن,fa,فارسی,پیوند زدن,96560cf4-030d-4268-baea-87bb57cdf631
6410,14483,تۆزکردن,fa,فارسی,برانگیختن غبار,96560cf4-030d-4268-baea-87bb57cdf631
6411,14483,تۆزکردن,fa,فارسی,کنایە از آشوب برپا کردن,96560cf4-030d-4268-baea-87bb57cdf631
6413,14484,تۆزڵانە,fa,فارسی,تۆزقاڵ,96560cf4-030d-4268-baea-87bb57cdf631
6415,14485,تۆزڵقان,fa,فارسی,تۆزقاڵ,96560cf4-030d-4268-baea-87bb57cdf631
6417,14486,تۆزلێ هەڵنەسان,fa,فارسی,کنایە از خست,96560cf4-030d-4268-baea-87bb57cdf631
6419,14487,توزولکە,fa,فارسی,اندک,96560cf4-030d-4268-baea-87bb57cdf631
6422,14488,تووزەلە,fa,فارسی,مزمار,96560cf4-030d-4268-baea-87bb57cdf631
6429,14489,تووزیان,fa,فارسی,سوزش,96560cf4-030d-4268-baea-87bb57cdf631
6430,14489,تووزیان,fa,فارسی,لغزیدن,96560cf4-030d-4268-baea-87bb57cdf631
6434,14490,تووزیانەوە,fa,فارسی,احساس سوزش,96560cf4-030d-4268-baea-87bb57cdf631
6437,14491,تۆزین,fa,فارسی,غبار آلود,96560cf4-030d-4268-baea-87bb57cdf631
6441,14492,تووژ,fa,فارسی,تیز در برش و در مزە,96560cf4-030d-4268-baea-87bb57cdf631
6442,14492,تووژ,fa,فارسی,کاشە,96560cf4-030d-4268-baea-87bb57cdf631
6446,14493,تووژاڵ,fa,فارسی,کاشە,96560cf4-030d-4268-baea-87bb57cdf631
6448,14494,تووژک,fa,فارسی,کاشە,96560cf4-030d-4268-baea-87bb57cdf631
6451,14495,تووژگ,fa,فارسی,دشند,96560cf4-030d-4268-baea-87bb57cdf631
6452,14495,تووژگ,fa,فارسی,خنجر,96560cf4-030d-4268-baea-87bb57cdf631
6471,14496,تۆژەر,fa,فارسی,پژوهشگر,96560cf4-030d-4268-baea-87bb57cdf631
6458,14497,توژی,fa,فارسی,پخش کردن,96560cf4-030d-4268-baea-87bb57cdf631
6461,14498,تووژی,fa,فارسی,تیزی تیغ,96560cf4-030d-4268-baea-87bb57cdf631
6462,14498,تووژی,fa,فارسی,تیزی مزە,96560cf4-030d-4268-baea-87bb57cdf631
6465,14499,تووس,fa,فارسی,گیاهی است,96560cf4-030d-4268-baea-87bb57cdf631
6473,14500,تۆسکاڵ,fa,فارسی,تۆزقاڵ,96560cf4-030d-4268-baea-87bb57cdf631
6476,14501,سەرکێش,fa,فارسی,اسب سرکش و رام نشدە,96560cf4-030d-4268-baea-87bb57cdf631
6480,14502,تۆسی,fa,فارسی,گیاهی است خاردار,96560cf4-030d-4268-baea-87bb57cdf631
6485,14503,توش,fa,فارسی,باهم رویر و شدن,96560cf4-030d-4268-baea-87bb57cdf631
6486,14503,توش,fa,فارسی,هوای سرد و بارانی,96560cf4-030d-4268-baea-87bb57cdf631
6487,14503,توش,fa,فارسی,اسب چموش,96560cf4-030d-4268-baea-87bb57cdf631
6488,14503,توش,fa,فارسی,آدم موذی و بداخلاق,96560cf4-030d-4268-baea-87bb57cdf631
6490,14504,تووشال,fa,فارسی,تووژاڵ,96560cf4-030d-4268-baea-87bb57cdf631
6494,14505,توش بوون,fa,فارسی,روبەروشدن,96560cf4-030d-4268-baea-87bb57cdf631
6495,14505,توش بوون,fa,فارسی,گرفتار شدن,96560cf4-030d-4268-baea-87bb57cdf631
6499,14506,توشتیر,fa,فارسی,بزغالە دوسالە,96560cf4-030d-4268-baea-87bb57cdf631
6504,14507,توشک,fa,فارسی,تووژاڵ,96560cf4-030d-4268-baea-87bb57cdf631
6505,14507,توشک,fa,فارسی,کارد و خنجر,96560cf4-030d-4268-baea-87bb57cdf631
6506,14507,توشک,fa,فارسی,سرمای سخت,96560cf4-030d-4268-baea-87bb57cdf631
6508,14508,تۆشک,fa,فارسی,توشە,96560cf4-030d-4268-baea-87bb57cdf631
6512,14509,تووشکردن,fa,فارسی,گرفتار کردن,96560cf4-030d-4268-baea-87bb57cdf631
6513,14509,تووشکردن,fa,فارسی,روبرو کردن,96560cf4-030d-4268-baea-87bb57cdf631
6514,14509,تووشکردن,fa,فارسی,منقلب شدن هوا,96560cf4-030d-4268-baea-87bb57cdf631
6517,14510,تۆشڵ,fa,فارسی,پوست,96560cf4-030d-4268-baea-87bb57cdf631
6518,14510,تۆشڵ,fa,فارسی,پوستە,96560cf4-030d-4268-baea-87bb57cdf631
6522,14511,توشماڵ,fa,فارسی,سر پرست خانوادە,96560cf4-030d-4268-baea-87bb57cdf631
6523,14511,توشماڵ,fa,فارسی,کدخدا,96560cf4-030d-4268-baea-87bb57cdf631
6527,14512,تۆشە,fa,فارسی,آذوقە,96560cf4-030d-4268-baea-87bb57cdf631
6528,14512,تۆشە,fa,فارسی,توشە سفر,96560cf4-030d-4268-baea-87bb57cdf631
6531,14513,توشهاتن,fa,فارسی,روبر شدن,96560cf4-030d-4268-baea-87bb57cdf631
6532,14513,توشهاتن,fa,فارسی,گرفتار شدن,96560cf4-030d-4268-baea-87bb57cdf631
